'DatasetName'|'ElementNumber'|'ElementName'|'Code'|'CodeDescription'|
'EMSDataSet'|'eHistory.14'|'Current Medication Dosage Unit'|'3114051'|'Units per Kilogram per Hour (units/kg/hr)'|
'EMSDataSet'|'eHistory.14'|'Current Medication Dosage Unit'|'3114053'|'Units per Kilogram (units/kg)'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927001'|'Blow-By'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927003'|'Buccal'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927005'|'Endotracheal Tube (ET)'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927007'|'Gastrostomy Tube'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927009'|'Inhalation'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927011'|'Intraarterial'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927013'|'Intradermal'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927015'|'Intramuscular (IM)'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927017'|'Intranasal'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927019'|'Intraocular'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927021'|'Intraosseous (IO)'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927023'|'Intravenous (IV)'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927025'|'Nasal Cannula'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927027'|'Nasogastric'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927029'|'Nasotracheal Tube'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927031'|'Non-Rebreather Mask'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927033'|'Ophthalmic'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927035'|'Oral'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927037'|'Other/miscellaneous'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927039'|'Otic'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927041'|'Re-breather mask'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927043'|'Rectal'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927045'|'Subcutaneous'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927047'|'Sublingual'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927049'|'Topical'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927051'|'Tracheostomy'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927053'|'Transdermal'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927055'|'Urethral'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927057'|'Ventimask'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927059'|'Wound'|
'EMSDataSet'|'eHistory.15'|'Current Medication Administration Route'|'9927061'|'Portacath'|
'EMSDataSet'|'eHistory.16'|'Presence of Emergency Information Form'|'9923001'|'No'|
'EMSDataSet'|'eHistory.16'|'Presence of Emergency Information Form'|'9923003'|'Yes'|
'EMSDataSet'|'eHistory.17'|'Alcohol/Drug Use Indicators'|'3117001'|'Alcohol Containers/Paraphernalia at Scene'|
'EMSDataSet'|'eHistory.17'|'Alcohol/Drug Use Indicators'|'3117003'|'Drug Paraphernalia at Scene'|
'EMSDataSet'|'eHistory.17'|'Alcohol/Drug Use Indicators'|'3117005'|'Patient Admits to Alcohol Use'|
'EMSDataSet'|'eHistory.17'|'Alcohol/Drug Use Indicators'|'3117007'|'Patient Admits to Drug Use'|
'EMSDataSet'|'eHistory.17'|'Alcohol/Drug Use Indicators'|'3117009'|'Positive Level known from Law Enforcement or Hospital Record'|
'EMSDataSet'|'eHistory.17'|'Alcohol/Drug Use Indicators'|'3117011'|'Smell of Alcohol on Breath'|
'EMSDataSet'|'eHistory.18'|'Pregnancy'|'3118001'|'No'|
'EMSDataSet'|'eHistory.18'|'Pregnancy'|'3118003'|'Possible, Unconfirmed'|
'EMSDataSet'|'eHistory.18'|'Pregnancy'|'3118005'|'Yes, Confirmed 12 to 20 Weeks'|
'EMSDataSet'|'eHistory.18'|'Pregnancy'|'3118007'|'Yes, Confirmed Greater Than 20 Weeks'|
'EMSDataSet'|'eHistory.18'|'Pregnancy'|'3118009'|'Yes, Confirmed Less Than 12 Weeks'|
'EMSDataSet'|'eHistory.18'|'Pregnancy'|'3118011'|'Yes, Weeks Unknown'|
'EMSDataSet'|'eVitals.02'|'Obtained Prior to this Unit's EMS Care'|'9923001'|'No'|
'EMSDataSet'|'eVitals.02'|'Obtained Prior to this Unit's EMS Care'|'9923003'|'Yes'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901001'|'Agonal/Idioventricular'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901003'|'Asystole'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901005'|'Artifact'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901007'|'Atrial Fibrillation'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901009'|'Atrial Flutter'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901011'|'AV Block-1st Degree'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901013'|'AV Block-2nd Degree-Type 1'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901015'|'AV Block-2nd Degree-Type 2'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901017'|'AV Block-3rd Degree'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901019'|'Junctional'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901021'|'Left Bundle Branch Block'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901023'|'Non-STEMI Anterior Ischemia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901025'|'Non-STEMI Inferior Ischemia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901027'|'Non-STEMI Lateral Ischemia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901029'|'Non-STEMI Posterior Ischemia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901031'|'Other'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901033'|'Paced Rhythm'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901035'|'PEA'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901037'|'Premature Atrial Contractions'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901039'|'Premature Ventricular Contractions'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901041'|'Right Bundle Branch Block'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901043'|'Sinus Arrhythmia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901045'|'Sinus Bradycardia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901047'|'Sinus Rhythm'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901049'|'Sinus Tachycardia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901051'|'STEMI Anterior Ischemia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901053'|'STEMI Inferior Ischemia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901055'|'STEMI Lateral Ischemia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901057'|'STEMI Posterior Ischemia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901059'|'Supraventricular Tachycardia'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901061'|'Torsades De Points'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901063'|'Unknown AED Non-Shockable Rhythm'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901065'|'Unknown AED Shockable Rhythm'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901067'|'Ventricular Fibrillation'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901069'|'Ventricular Tachycardia (With Pulse)'|
'EMSDataSet'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'9901071'|'Ventricular Tachycardia (Pulseless)'|
'EMSDataSet'|'eVitals.04'|'ECG Type'|'3304001'|'3 Lead'|
'EMSDataSet'|'eVitals.04'|'ECG Type'|'3304003'|'4 Lead'|
'EMSDataSet'|'eVitals.04'|'ECG Type'|'3304005'|'5 Lead'|
'EMSDataSet'|'eVitals.04'|'ECG Type'|'3304007'|'12 Lead-Left Sided (Normal)'|
'EMSDataSet'|'eVitals.04'|'ECG Type'|'3304009'|'12 Lead-Right Sided'|
'EMSDataSet'|'eVitals.04'|'ECG Type'|'3304011'|'15 Lead'|
'EMSDataSet'|'eVitals.04'|'ECG Type'|'3304013'|'18 Lead'|
'EMSDataSet'|'eVitals.04'|'ECG Type'|'3304015'|'Other (AED, Not Listed)'|
'EMSDataSet'|'eVitals.05'|'Method of ECG Interpretation'|'3305001'|'Computer Interpretation'|
'EMSDataSet'|'eVitals.05'|'Method of ECG Interpretation'|'3305003'|'Manual Interpretation'|
'EMSDataSet'|'eVitals.05'|'Method of ECG Interpretation'|'3305005'|'Transmission with No Interpretation'|
'EMSDataSet'|'eVitals.05'|'Method of ECG Interpretation'|'3305007'|'Transmission with Remote Interpretation'|
'EMSDataSet'|'eVitals.08'|'Method of Blood Pressure Measurement'|'3308001'|'Arterial Line'|
'EMSDataSet'|'eVitals.08'|'Method of Blood Pressure Measurement'|'3308003'|'Doppler'|
'EMSDataSet'|'eVitals.08'|'Method of Blood Pressure Measurement'|'3308005'|'Cuff-Automated'|
'EMSDataSet'|'eVitals.08'|'Method of Blood Pressure Measurement'|'3308007'|'Cuff-Manual Auscultated'|
'EMSDataSet'|'eVitals.08'|'Method of Blood Pressure Measurement'|'3308009'|'Cuff-Manual Palpated Only'|
'EMSDataSet'|'eVitals.08'|'Method of Blood Pressure Measurement'|'3308011'|'Venous Line'|
'EMSDataSet'|'eVitals.11'|'Method of Heart Rate Measurement'|'3311001'|'Auscultated'|
'EMSDataSet'|'eVitals.11'|'Method of Heart Rate Measurement'|'3311003'|'Doppler'|
'EMSDataSet'|'eVitals.11'|'Method of Heart Rate Measurement'|'3311005'|'Electronic Monitor - Cardiac'|
'EMSDataSet'|'eVitals.11'|'Method of Heart Rate Measurement'|'3311007'|'Electronic Monitor - Pulse Oximeter'|
'EMSDataSet'|'eVitals.11'|'Method of Heart Rate Measurement'|'3311009'|'Electronic Monitor (Other)'|
'EMSDataSet'|'eVitals.11'|'Method of Heart Rate Measurement'|'3311011'|'Palpated'|
'EMSDataSet'|'eVitals.13'|'Pulse Rhythm'|'3313001'|'Irregularly Irregular'|
'EMSDataSet'|'eVitals.13'|'Pulse Rhythm'|'3313003'|'Regular'|
'EMSDataSet'|'eVitals.13'|'Pulse Rhythm'|'3313005'|'Regularly Irregular'|
'EMSDataSet'|'eVitals.15'|'Respiratory Effort'|'3315001'|'Apneic'|
'EMSDataSet'|'eVitals.15'|'Respiratory Effort'|'3315003'|'Labored'|
'EMSDataSet'|'eVitals.15'|'Respiratory Effort'|'3315005'|'Mechanically Assisted (BVM, CPAP, etc.)'|
'EMSDataSet'|'eVitals.15'|'Respiratory Effort'|'3315007'|'Normal'|
'EMSDataSet'|'eVitals.15'|'Respiratory Effort'|'3315009'|'Rapid'|
'EMSDataSet'|'eVitals.15'|'Respiratory Effort'|'3315011'|'Shallow'|
'EMSDataSet'|'eVitals.15'|'Respiratory Effort'|'3315013'|'Weak/Agonal'|
'EMSDataSet'|'eVitals.19'|'Glasgow Coma Score-Eye'|'1'|'No eye movement when assessed (All Age Groups)'|
'EMSDataSet'|'eVitals.19'|'Glasgow Coma Score-Eye'|'2'|'Opens Eyes to painful stimulation (All Age Groups)'|
'EMSDataSet'|'eVitals.19'|'Glasgow Coma Score-Eye'|'3'|'Opens Eyes to verbal stimulation (All Age Groups)'|
'EMSDataSet'|'eVitals.19'|'Glasgow Coma Score-Eye'|'4'|'Opens Eyes spontaneously (All Age Groups)'|
'EMSDataSet'|'eVitals.20'|'Glasgow Coma Score-Verbal'|'1'|'No verbal/vocal response (All Age Groups)'|
'EMSDataSet'|'eVitals.20'|'Glasgow Coma Score-Verbal'|'2'|'Incomprehensible sounds (>2 Years); Inconsolable, agitated'|
'EMSDataSet'|'eVitals.20'|'Glasgow Coma Score-Verbal'|'3'|'Inappropriate words (>2 Years); Inconsistently consolable, moaning'|
'EMSDataSet'|'eVitals.20'|'Glasgow Coma Score-Verbal'|'4'|'Confused (>2 Years); Cries but is consolable, inappropriate interactions'|
'EMSDataSet'|'eVitals.20'|'Glasgow Coma Score-Verbal'|'5'|'Oriented (>2 Years); Smiles, oriented to sounds, follows objects, interacts'|
'EMSDataSet'|'eVitals.21'|'Glasgow Coma Score-Motor'|'1'|'No Motor Response (All Age Groups)'|
'EMSDataSet'|'eVitals.21'|'Glasgow Coma Score-Motor'|'2'|'Extension to pain (All Age Groups)'|
'EMSDataSet'|'eVitals.21'|'Glasgow Coma Score-Motor'|'3'|'Flexion to pain (All Age Groups)'|
'EMSDataSet'|'eVitals.21'|'Glasgow Coma Score-Motor'|'4'|'Withdrawal from pain (All Age Groups)'|
'EMSDataSet'|'eVitals.21'|'Glasgow Coma Score-Motor'|'5'|'Localizing pain (All Age Groups)'|
'EMSDataSet'|'eVitals.21'|'Glasgow Coma Score-Motor'|'6'|'Obeys commands (>2Years); Appropriate response to stimulation'|
'EMSDataSet'|'eVitals.22'|'Glasgow Coma Score-Qualifier'|'3322001'|'Eye Obstruction Prevents Eye Assessment'|
'EMSDataSet'|'eVitals.22'|'Glasgow Coma Score-Qualifier'|'3322003'|'Initial GCS has legitimate values without interventions such as intubation and sedation'|
'EMSDataSet'|'eVitals.22'|'Glasgow Coma Score-Qualifier'|'3322005'|'Patient Chemically Paralyzed'|
'EMSDataSet'|'eVitals.22'|'Glasgow Coma Score-Qualifier'|'3322007'|'Patient Chemically Sedated'|
'EMSDataSet'|'eVitals.22'|'Glasgow Coma Score-Qualifier'|'3322009'|'Patient Intubated'|
'EMSDataSet'|'eVitals.25'|'Temperature Method'|'3325001'|'Axillary'|
'EMSDataSet'|'eVitals.25'|'Temperature Method'|'3325003'|'Central (Venous or Arterial)'|
'EMSDataSet'|'eVitals.25'|'Temperature Method'|'3325005'|'Esophageal'|
'EMSDataSet'|'eVitals.25'|'Temperature Method'|'3325007'|'Oral'|
'EMSDataSet'|'eVitals.25'|'Temperature Method'|'3325009'|'Rectal'|
'EMSDataSet'|'eVitals.25'|'Temperature Method'|'3325011'|'Temporal Artery'|
'EMSDataSet'|'eVitals.25'|'Temperature Method'|'3325013'|'Tympanic'|
'EMSDataSet'|'eVitals.25'|'Temperature Method'|'3325015'|'Urinary Catheter'|
'EMSDataSet'|'eVitals.25'|'Temperature Method'|'3325017'|'Skin Probe'|
'EMSDataSet'|'eVitals.26'|'Level of Responsiveness (AVPU)'|'3326001'|'Alert'|
'EMSDataSet'|'eVitals.26'|'Level of Responsiveness (AVPU)'|'3326003'|'Verbal'|
'EMSDataSet'|'eVitals.26'|'Level of Responsiveness (AVPU)'|'3326005'|'Painful'|
'EMSDataSet'|'eVitals.26'|'Level of Responsiveness (AVPU)'|'3326007'|'Unresponsive'|
'EMSDataSet'|'eVitals.28'|'Pain Scale Type'|'3328001'|'FLACC (Face, Legs, Activity, Cry, Consolability)'|
'EMSDataSet'|'eVitals.28'|'Pain Scale Type'|'3328003'|'Numeric (0-10)'|
'EMSDataSet'|'eVitals.28'|'Pain Scale Type'|'3328005'|'Other'|
'EMSDataSet'|'eVitals.28'|'Pain Scale Type'|'3328007'|'Wong-Baker (FACES)'|
'EMSDataSet'|'eVitals.29'|'Stroke Scale Score'|'3329001'|'Negative'|
'EMSDataSet'|'eVitals.29'|'Stroke Scale Score'|'3329003'|'Non-Conclusive'|
'EMSDataSet'|'eVitals.29'|'Stroke Scale Score'|'3329005'|'Positive'|
'EMSDataSet'|'eVitals.30'|'Stroke Scale Type'|'3330001'|'Cincinnati'|
'EMSDataSet'|'eVitals.30'|'Stroke Scale Type'|'3330003'|'Los Angeles'|
'EMSDataSet'|'eVitals.30'|'Stroke Scale Type'|'3330005'|'Massachusetts'|
'EMSDataSet'|'eVitals.30'|'Stroke Scale Type'|'3330007'|'Miami Emergency Neurologic Deficit (MEND)'|
'EMSDataSet'|'eVitals.30'|'Stroke Scale Type'|'3330009'|'NIH'|
'EMSDataSet'|'eVitals.30'|'Stroke Scale Type'|'3330011'|'Other Stroke Scale Type'|
'EMSDataSet'|'eVitals.30'|'Stroke Scale Type'|'3330013'|'F.A.S.T. Exam'|
'EMSDataSet'|'eVitals.31'|'Reperfusion Checklist'|'3331001'|'Definite Contraindications to Thrombolytic Use'|
'EMSDataSet'|'eVitals.31'|'Reperfusion Checklist'|'3331003'|'No Contraindications to Thrombolytic Use'|
'EMSDataSet'|'eVitals.31'|'Reperfusion Checklist'|'3331005'|'Possible Contraindications to Thrombolytic Use'|
'EMSDataSet'|'eLabs.02'|'Study/Result Prior to this Unit's EMS Care'|'9923001'|'No'|
'EMSDataSet'|'eLabs.02'|'Study/Result Prior to this Unit's EMS Care'|'9923003'|'Yes'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403001'|'Alanine Transaminase'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403003'|'Alcohol-Blood'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403005'|'Alcohol-Breath'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403007'|'Alkaline Phosphatase'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403009'|'Amylase'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403013'|'Aspartate Transaminase'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403015'|'B-Type Natriuretic Peptide (BNP)'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403017'|'Base Excess'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403019'|'Bilirubin-Direct'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403021'|'Bilirubin-Total'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403023'|'BUN'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403025'|'Calcium-Ionized'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403027'|'Calcium-Serum'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403029'|'Carbon Dioxide-Partial Pressure'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403033'|'Chloride'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403035'|'Creatine Kinase'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403037'|'Creatine Kinase-MB'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403039'|'Creatinine'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403041'|'Gamma Glutamyl Transpeptidase'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403043'|'Glucose'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403045'|'Hematocrit'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403047'|'Hemoglobin'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403049'|'Human Chorionic Gonadotropin-Serum'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403051'|'Human Chorionic Gonadotropin-Urine'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403053'|'International Normalized Ratio (INR)'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403055'|'Lactate Dehydrogenase'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403057'|'Lactate-Arterial'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403059'|'Lactate-Venous'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403061'|'Lipase'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403063'|'Magnesium'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403065'|'Oxygen-Partial Pressure'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403067'|'Partial Thromboplastin Time'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403071'|'pH-ABG'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403073'|'pH-Venous'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403075'|'Platelets'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403077'|'Potassium'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403079'|'Prothrombin Time'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403081'|'Red Blood Cells'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403083'|'Sodium'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403085'|'Troponin'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403087'|'White Blood Cells'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403089'|'Ammonia'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403091'|'Bicarbonate (HCO3)'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403093'|'Carboxyhemoglobin'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403095'|'CO2, Total (Bicarbonate)'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403097'|'CRP (C-Reactive Protein)'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403099'|'Dilantin'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403101'|'Leukocytes'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403103'|'Nitrates'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403105'|'Phenobarbital'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403107'|'Protein'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403109'|'Salicylate'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403111'|'Specific Gravity'|
'EMSDataSet'|'eLabs.03'|'Laboratory Result Type'|'3403113'|'Tylenol'|
'EMSDataSet'|'eLabs.05'|'Imaging Study Type'|'3405001'|'CAT Scan'|
'EMSDataSet'|'eLabs.05'|'Imaging Study Type'|'3405003'|'Magnetic Resonance Imaging (MRI)'|
'EMSDataSet'|'eLabs.05'|'Imaging Study Type'|'3405005'|'Other'|
'EMSDataSet'|'eLabs.05'|'Imaging Study Type'|'3405007'|'PET Scan'|
'EMSDataSet'|'eLabs.05'|'Imaging Study Type'|'3405009'|'Ultrasound'|
'EMSDataSet'|'eLabs.05'|'Imaging Study Type'|'3405011'|'X-ray'|
'EMSDataSet'|'eLabs.05'|'Imaging Study Type'|'3405013'|'Angiography'|
'EMSDataSet'|'eExam.02'|'Length Based Tape Measure'|'3502001'|'Blue'|
'EMSDataSet'|'eExam.02'|'Length Based Tape Measure'|'3502003'|'Green'|
'EMSDataSet'|'eExam.02'|'Length Based Tape Measure'|'3502005'|'Grey'|
'EMSDataSet'|'eExam.02'|'Length Based Tape Measure'|'3502007'|'Orange'|
'EMSDataSet'|'eExam.02'|'Length Based Tape Measure'|'3502009'|'Pink'|
'EMSDataSet'|'eExam.02'|'Length Based Tape Measure'|'3502011'|'Purple'|
'EMSDataSet'|'eExam.02'|'Length Based Tape Measure'|'3502013'|'Red'|
'EMSDataSet'|'eExam.02'|'Length Based Tape Measure'|'3502015'|'White'|
'EMSDataSet'|'eExam.02'|'Length Based Tape Measure'|'3502017'|'Yellow'|
